Date,AAPL,AMZN,AVGO,BRK-A,GOOGL,META,MSFT,NVDA,TSLA,TSM
2015-01-28,0.05499255464673752,-0.00930142917486557,0.002001885560172465,-0.01983784061440204,-0.016950462794547688,0.006051866867000801,-0.03506613560134259,-0.01643577560363778,-0.03261671754106088,-0.010806339763582343
2015-01-29,0.030658819540334385,0.025566165189589755,0.014466275781120782,0.01298404636469764,0.001560027349858137,0.022822620364056596,0.0197125688338347,0.024048168522177327,0.028822750890941436,-0.0271089604191167
2015-01-30,-0.014742377381428242,0.12849514892877184,-0.0348636338925437,-0.018965243111701464,0.046297666384653775,-0.027160278457128935,-0.039077878645026654,-0.029761128072032135,-0.007827891211321575,-0.0252189411069743
2015-02-02,0.01246899220964848,0.027651261355507578,-0.004481054832730713,0.019428776242169283,-0.010002396869804336,-0.012193681089477996,0.021547840734553427,0.021639260367296288,0.03541650455001054,0.010077148728916314
2015-02-03,0.00016846077186399137,-0.002527378513748023,0.007586650530256167,0.009419378095488882,0.002064715796290915,0.005452530141821356,0.007722164512383534,0.024667412283384902,0.03457130456060133,0.009112781030228424
2015-02-04,0.007640315008696869,0.0032953190647652506,0.015384633067232764,-0.005216500626835099,-0.013592861104129864,0.0030456085158809742,0.005752793594706656,0.0024832235184517656,0.0008697468597585222,0.01840370857294941
2015-02-05,0.007112205443865157,0.024749489304619617,0.013270584332173192,0.01585806605255729,0.007064931269820129,-0.000264251135818618,0.014473645002198844,0.01623662215070755,0.0111026718029864,0.003387170814701177
2015-02-06,-0.008456613385423778,0.0010425830406614546,-0.013843053394877243,0.0014239945446494263,0.0076149547754100246,-0.015192335582832681,-0.0009422954967430285,-0.0044020449092417886,-0.016562460365371068,-0.023953174263896565
2015-02-09,0.006620576896557333,-0.00998884955846854,-0.024157788921617407,-0.003920874743236551,-0.008653504707990147,-0.00040293999179721873,-0.001179700443523445,-0.0009805985079865734,0.0005518871416418817,-0.018790071331714116
2015-02-10,0.019029587546096325,0.006563030833522425,0.04587981728804564,0.005076379071618059,0.02034766681229626,0.010024803284150532,0.005649555471384514,0.027584943715820258,-0.005486790495772597,0.051160994805479136
2015-02-11,0.02316778948627295,0.0057208888155241885,0.008372548991369362,-0.003323452060569085,-0.0040067974713768615,0.01740322170267356,-0.005177951786754468,-0.006705447516744576,-0.016267296304893594,0.01786124791405163
2015-02-12,0.012573077803231629,0.005396701104405731,0.016173721180628754,0.00029853872202084247,0.014778821519186488,-0.0036664078435291463,0.016614558715356983,0.06915338310872975,-0.04773813562880035,0.007383061146471212
2015-02-13,0.004890744943122045,0.012279459098634262,0.004093812386237144,-0.008523255517243169,0.009387804215753304,-0.006448586681825223,0.017939949082827773,0.0004478146503096103,0.004377269986898078,0.015007466582930123
2015-02-17,0.005884531022390469,-0.01690343200013241,0.006515461784916333,0.0033418967752455266,-0.011220964502463635,-0.0018501607022195915,0.0004593514821220688,0.003132762897514025,0.0028422373753067332,-0.002822392246625421
2015-02-18,0.0069384321936762075,-0.005502082900133491,-0.007877860284610317,-0.0022416507929832632,-0.004339736305106822,0.014575726348265988,-0.0011485704174328377,-0.011685381614004103,0.0005381783039690399,-0.0024251657253233612
2015-02-19,-0.0021002437365327696,0.014966312035109902,0.008148508899592498,-0.005874492186151928,0.0069782886950843625,0.03471813770657475,-0.0006894899824308285,0.0027088319001944876,0.034845074204363315,-0.007719071459067733
2015-02-20,0.008141262347314977,0.012220527796125482,0.010405392708016398,0.00722008557150989,-0.008545822904037065,0.006025710873778091,0.008242161936610396,0.007187807908742892,0.02518669958065304,-0.003267550738185043
2015-02-23,0.02666847695659359,-0.009217168822113223,0.007025323840942491,-0.009457399920734019,-0.012630243643907045,-0.013355512254800098,0.006590134746088496,-0.008090123642742468,-0.046044145136946546,-0.009042528780912112
2015-02-24,-0.006260033798241567,-0.0040857483603669,0.002919462860944635,0.01082356624558122,0.006799332045023012,-0.004958858519346946,-0.0013598688757774223,0.010589097124026328,-0.015700937648674494,0.033295771032053265
2015-02-25,-0.025905875499502646,0.017750023321773792,-0.004427606955422408,-0.002464932005908031,0.01598592646383526,0.01404990870698759,-0.002270936029207889,-0.007648729225570344,-0.0017162494669841497,0.0
2015-02-26,0.01257670363707273,-0.001480172383095798,0.1371970418213066,-0.0027184613634119548,0.02161620437564974,0.010627154228708285,0.0015901057892914977,0.00270627610986707,0.01669345934649604,-0.014481101438198377
2015-02-27,-0.015142344451505432,-0.012131520665915154,-0.012691755851397389,-0.004826024746800058,0.005954129816019937,-0.0180705713545114,-0.004777517493824094,-0.006326523553536661,-0.0187568262214745,-0.006096401162014584
2015-03-02,0.004892059538376674,0.014364015123052704,0.010910190731926468,-0.0036915871567138143,0.021782553092088337,0.00982880823516907,0.0006838870516784278,0.02418391111545383,-0.030002041037218083,0.0040680829907940525
2015-03-03,0.0020895105364997207,-0.002726405582315262,-0.006219924355046915,-0.00621353267399921,0.006534949850133315,-0.0018828015461811371,-0.013767915699736274,-0.018758554506331102,0.011237539737762535,-0.0052922113197252105
2015-03-04,-0.006359210016438188,-0.004926161193133822,0.009160802476937199,-0.006358069296432924,-0.000795130883565568,0.016199769868305142,-0.0050959903840386974,0.01120845474933284,0.014328632289798696,-0.006962549813468105
2015-03-05,-0.016709307726723358,0.013263489096297565,0.009001546976970542,0.008638571995158103,0.005345997132770574,0.0038246194720480175,0.0011603777567472863,0.018988928673016506,-0.008981189592245054,0.005328984368975688
2015-03-06,0.0015018554493979605,-0.020159086597809534,-0.02073902147088996,-0.0031438890080715065,-0.014779405723165552,-0.014886637663622889,-0.017550750535074457,-0.013653380337638087,-0.03422299126233611,-0.01524261421983073
2015-03-09,0.004256327581422408,-0.004033482888479241,-0.006039239726584733,0.007689351379746196,0.002092390201960606,-0.007149627286747622,0.011501323830040797,0.002657136473618867,-0.015594438016240312,-0.026926033619720055
2015-03-10,-0.02090280195713908,-0.024196744784348488,-0.015857922134233617,-0.01415872019979166,-0.02513471342114408,-0.024079261655710178,-0.019322175030303736,0.017101933112968135,-0.002938104609135431,-0.017204897514940892
2015-03-11,-0.018399775769507902,-0.008534029363169621,-0.0036833336636687567,0.0004598758416297593,-0.007458297613600852,0.00025783958014057436,-0.0011903186575911557,-0.005230884083453486,0.017810238003898436,0.018909196423023706
2015-03-12,0.017917862913155957,0.021253517088100537,0.011643628505963337,0.010964951947415176,0.009813261295505873,0.01738059359352727,-0.02313342095861429,-0.009220735912441519,-0.01387723588855585,0.0017010734490652663
2015-03-13,-0.0069345628551095075,-0.009827987507792043,-0.00891987925286546,-0.01272281792796796,-0.014665849507630111,-0.0112116154169004,0.008738188266694799,0.0013224181329663054,-0.012587386429474219,0.014765343023468974
2015-03-16,0.010944087906537035,0.0074469833398575465,0.038220065159271545,0.010920359542841644,0.015503146127882386,0.0002561880172249684,0.004340412625527317,0.011823612886481783,0.036530447505924116,0.01661184230469004
2015-03-17,0.01658813666332386,-0.0038374794735981962,-0.005946598337126067,-0.004117768348589418,-0.007201363875967942,0.016388507747571585,0.0033628524743729753,0.01211680471140709,-0.0049688967921734046,0.001234476911315499
2015-03-18,0.011193733988813275,0.008620474519045618,0.013273740453918105,0.005014851976410997,0.015216975535404867,0.019343220627047446,0.01900321315199143,-0.016479569042172317,0.03024707436572859,0.016320189562676304
2015-03-19,-0.007579429447311592,-0.005077608480877827,0.012191890666041183,-0.007763364929760243,-0.004407793020575806,0.022486537501044172,-0.004953313363889411,0.015188241253872662,-0.025533757903858405,-0.0020253357532012285
2015-03-20,-0.0126279909012679,0.013967947123365439,0.009422008448458889,0.0013752007668091596,0.0022681349164230453,0.012608907867055923,0.013854610237696829,0.010708907316518383,0.012343618570630861,0.004450501478524602
2015-03-23,0.010351079236613886,-0.008970268052454936,0.008590872126944336,0.0015837200584002868,0.0007432556222263026,0.007489730994230879,-0.00046654103072201803,-0.03291757941642049,0.007794746195763983,0.0012105869422428224
2015-03-24,-0.004095952517178988,-0.0027229378138796468,-0.00986686104959447,-0.007533588864635228,0.021297331399254094,0.010368960589264602,0.0009326573418611143,-0.013744512300332567,0.010414901829068896,-0.012170763542821865
2015-03-25,-0.026474367800496838,-0.00840216259951789,-0.06750805621601265,-2.3041209203668727e-05,-0.0184184823183746,-0.02841548129133115,-0.034142933581883354,-0.06263565289986543,-0.03747727079732416,-0.05538314007678078
2015-03-26,0.006946187663731125,-0.009779169500559888,0.0022480603458180917,-0.0035084515722673877,-0.005943495408082444,0.001084734794555771,-0.0060480806428092875,-0.0033327921451657043,-0.020223661788001217,0.000862493594130822
2015-03-27,-0.008000428554418388,0.008700279674878311,0.027678446449472306,0.0035084515722673517,-0.010863598780738802,0.003487540358070303,-0.005840384633361301,0.01936315771403269,-0.028823861915902648,-0.01126996994134593
2015-03-30,0.024999460041291086,0.010816716379716264,0.018086657945454578,0.012365625850104887,0.006418177765382905,-0.00120126807874725,-0.0002444979830791058,0.00420103632201705,0.029663815265835405,0.013422845092217538
2015-03-31,-0.015470826325641153,-0.00666947398762797,-0.02772658031267708,-0.010064128861825698,-0.01154274390414388,-0.01184871878357176,-0.007350963509720334,-0.025473206493681632,-0.00949022894720505,0.009844027256019879
2015-04-01,-0.0014475045140305005,-0.004957122812163059,-0.010688123593066721,-0.005532517569725667,-0.00943707246240041,-0.0067117948221181575,0.001474718417439547,0.0038150942093990036,-0.006270690148005607,-0.010704335235551879
2015-04-02,0.008574715965305839,0.005360142637337408,-0.004867810478453919,0.0009242144835313797,-0.014998254206667592,-0.0013478005680441912,-0.010616123417156237,0.0023770344085332486,0.01801467764900878,0.01960814461948502
2015-04-06,0.01606868968821016,0.012785614000308816,0.006458251389774744,-0.001039801376106498,0.004865058756117801,0.01073188088359129,0.030794294642885592,0.02855333264614877,0.06142509264600836,-0.006351763994378788
2015-04-07,-0.010577846960127514,-0.006999740390030553,-0.0014318339668997766,-0.0035898365226355693,0.0016716056113971914,-0.0014568012947227238,-0.00048190635165761746,0.008729505470592772,0.0007382967353085246,-0.006392803891710504
2015-04-08,-0.0032591176295804795,0.017972639576541403,0.009032127721206791,-0.003123201586908765,0.007278155222161664,-0.0004859790566424525,-0.0026520157346311495,0.007292981772206055,0.02151357432507504,-0.008156143904735244
2015-04-09,0.007614220398438532,0.006119776472180107,0.003385841845651405,0.0032299244301066217,-0.0014954150432258417,-0.0013376147214710097,0.0014475719306515252,0.022896672081040115,0.01158564245693893,0.010292094994796617
2015-04-10,0.004257535521061295,-0.002323202927133299,-0.003149769656896539,-0.0014486901640747417,0.0009486123716335799,-0.0015836043588259407,0.005769423637258766,0.010156315489194488,0.003848138043136459,0.0025560681037138807
2015-04-13,-0.0019686729705346026,-0.0007581425134452467,-0.011658284828062731,0.0034279571837844795,0.00018230078067784766,0.01175416044248184,0.0009583427218302368,-0.009269251707464699,-0.005324746976747791,-0.007260233566671404
2015-04-14,-0.0043450564206215965,0.007166474179881528,-0.010989999884679151,-0.007110190978616384,-0.016280848630451976,0.006125224775454865,-0.0026379223392214678,-0.008461259780702973,-0.011120829358951749,-0.0064504231259701955
2015-04-15,0.003793424770062227,-0.004319782926109593,0.015367701067553634,0.001188548130454777,0.002331532079487162,-0.009745716529943637,0.014539931680591653,0.012002432404329688,0.0017818964701393522,0.014135906769897772
2015-04-16,-0.004823347085375777,0.006731727364913847,-0.00453749122853576,-0.0015150635145623063,0.004573277887117324,-0.004847803167864574,-0.0023690751331803457,-0.006205828402904978,-0.005451990154159205,-0.011550874357236987
2015-04-17,-0.011318579149257432,-0.027522754520884297,-0.028159397976261682,-0.006402537947735773,-0.020032926992121343,-0.01876328585474139,-0.012891266309201288,-0.01297818036101896,0.000435356518677135,-0.0008608985168130849
2015-04-20,0.022588659401945904,0.036471305516949735,0.009637307852168694,0.005235540499386691,0.021889389596927575,0.028194854037769872,0.030523915090043437,-0.004967114363693027,-0.007377620515208772,0.0021514621456565257
2015-04-21,-0.005422169183662659,0.004278268482925638,0.0005688367534154703,-0.003087432868378258,-0.0029610095109979906,0.006358435823499955,-0.006312158562268655,-0.0013594091898435844,0.019967868746211762,0.002574827084465943
2015-04-22,0.013384000060970017,-0.0035340375596052956,0.03825152643990523,0.006300388167846581,0.011464239958722193,0.012006051461245556,0.00817505431703863,0.01126897666923978,0.04678474050637763,0.021624777387784237
2015-04-23,0.008130610018203682,0.0004873365248035342,-0.030402666303556015,-0.0002281568891160804,0.014964528792215132,-0.026581899659123442,0.008108046660908898,-0.004041874809622222,-0.003835254342096326,0.019111402825308807
2015-04-24,0.004692936228085177,0.13217782645721562,-0.03752937605102847,-0.0011648767712859795,0.028646159387937277,-0.01073580881120135,0.0994132087553886,-0.008587350618351149,-0.0007779222876599108,0.02479283633878131
2015-04-27,0.018028108129787963,-0.014802328720787992,0.005424381924350517,-0.008921208848904976,-0.013230861167443457,0.004650140314014418,0.0033371001245860914,0.007686772312270048,0.058330267238311494,0.019873770044125154
2015-04-28,-0.0158809291042016,-0.021317346584747692,-0.022728382343727174,0.011993550898810278,-0.0030959929677431266,-0.015130443786562336,0.023254222766937786,0.004942453115703307,-0.004631839899719331,-0.015867109172750343
2015-04-29,-0.014814959406177457,0.00013976146658735783,-0.0035822764614171962,-0.003492030087961666,-0.005294207273144638,-0.00260625140255286,-0.002036218120242747,-0.007648729225570344,0.008511120452263243,-0.008835425670934356
2015-04-30,-0.02750508251550394,-0.017835140106403087,-0.0012823546275837095,-0.004675090328993903,-0.022736381842236295,-0.02135245204081089,-0.00859788437302613,0.00270627610986707,-0.027918970236816925,-0.0142191461235012
2015-05-01,0.029911836798555393,0.0025808892506080355,0.049408774446101485,0.011183713956381354,0.004345697129897687,0.0027891646390586985,0.0004112037082715161,0.02447307283726154,-8.841021510177892e-05,0.01220014679350653
2015-05-04,-0.001940268083822142,0.0004019838049340674,-0.013445029993967489,0.016043001924910233,0.003043554825709253,-0.0022813407470837006,-0.008668408074320098,-0.006173100223345588,0.019626467298796236,-0.01712231513217304
2015-05-05,-0.022791095385536326,-0.004382731451997741,-0.03673444311678876,-0.005899991959855576,-0.017885673216930905,-0.015988115081752744,-0.013356293243122281,-0.025986744926186175,0.010529570494660813,-0.0012341792215331956
2015-05-06,-0.006299588568096518,-0.004974474679940801,-8.537042956752964e-05,-0.006350396381497943,-0.014766653787737382,0.006938237023503802,-0.028122780082422798,0.0031722346954144763,-0.010876662094637066,0.006565663153876912
2015-05-07,0.0061661961731182754,0.018393385562940696,0.047656020289228745,0.009647706568048267,0.012923387397428567,0.004216478524037026,0.009034254084236002,0.017492717977874803,0.027268756923558395,-0.003277652786206833
2015-05-08,0.018665697677374304,0.015827044346981633,0.006916277099689759,0.0188411370558561,0.012667555611597686,0.0010195937331681799,0.02223488222515123,-0.076676039997264,-0.0008026891786145386,0.007358706232157084
2015-05-11,-0.010239108218290532,-0.001938737063509304,-0.00422585830719227,-0.015053513023769172,-0.0057913650031129835,-0.006389041595611592,-0.007989822238008695,-0.009647920559716397,0.012098410758755259,-0.007358706232157103
2015-05-12,-0.0035686480415583273,-0.004236723783933855,0.001139591339543842,-0.008002786508866374,-0.01300140302500543,-0.007075396555766243,-0.00042259181703394706,0.009647920559716383,0.02168478414483605,0.0004102814877834291
2015-05-13,0.0011117287773558754,-0.009674996692712878,0.0014629472832369329,-0.0027586224390797514,0.0014096925041067543,0.012572374986784053,0.00589617751286951,0.005744799997500223,-0.006394518342469454,0.0024580557047460825
2015-05-14,0.023063352116874113,0.012594017600344542,0.030473579768776567,0.009485259100629742,0.017838424951308926,0.03667275458588989,0.022626905578645374,0.016098435687758355,0.003776028799023596,-0.0012284296085205869
2015-05-15,-0.0013969476391208595,-0.014634230809673496,0.007299713216702274,-0.002877305540597497,-0.004946715091848104,-0.011743786875830208,-0.008657962019127056,0.00046981126548415814,0.019232142191383122,0.006126384792261899
2015-05-18,0.010967284860476878,-0.0017856359365701227,0.017904102272792898,0.002215801621585995,0.0003293762737381498,0.005703494651995822,-0.00602256200275387,-0.001409863802755859,-0.0003617749088878535,-0.006126384792261862
2015-05-19,-0.0009222748239630812,-0.008335766490117039,-0.005469079636498937,0.005801734037360836,0.004762964870609083,-0.0030955297118398233,-0.002518738137670719,-0.006253839157119332,-0.0064933318726669185,0.0073471083376104454
2015-05-20,-7.70313458248714e-05,0.005085341444078909,-0.0027843583631750003,-0.003973400753245139,0.005863165094909788,-0.0009927722161205603,0.0,0.0,-0.011353287570736796,-0.00040656904719705135
2015-05-21,0.010174337660521268,0.01816544858996659,0.003710725287025117,-0.005692034207483083,0.007752563135348509,-0.0008695565184952639,-0.0033685268494575205,-0.007155105676833117,0.005183918619289489,-0.013929270310157362
2015-05-22,0.008714301273064553,-0.009310350922674376,0.023263051187969796,-0.005881288777571652,-0.004121138639283436,0.0007453668156077746,-0.011026414038659399,-0.0014373032576606678,0.008553835328295118,-0.0016514181006531488
2015-05-26,-0.02227725626845901,-0.005063886094626784,-0.010153575224726274,-0.006008800145348862,-0.013306741226847399,-0.015137495208736175,-0.0066318698019552594,-0.006251425835397334,-0.001090469364007163,0.002476000261466287
2015-05-27,0.018497560240304127,0.013887592912888979,0.07474391976782375,0.008034397007722967,0.012819632575834832,0.015261684911623611,0.021657298871773253,0.052161402660240476,-0.00012128808890102426,0.013917661012524016
2015-05-28,-0.00197066198031658,-0.011305538821696852,0.0062706556303073965,0.0006436485901031235,-0.00012628763909410982,-0.004978219797992209,-0.0033669583843208752,0.013642776403786479,0.016116428556298173,-0.006115766951395036
2015-05-29,-0.011448104810042015,0.006216398486480132,0.0391854490070543,-0.012859236358226996,-0.01611670581742597,-0.012049921558607712,-0.012511880434878336,-0.0004521256799439582,-0.0025883372774883786,-0.006977359870416331
2015-06-01,0.001993721610805179,0.003929522453572549,-0.00984095314220961,0.0027894020875785922,0.0071080821325801334,0.013795047153080813,0.007865126311211305,0.011233571101501872,-0.005397323849431632,-0.005782892200129281
2015-06-02,-0.004452764698540775,0.00016242924792519466,-0.016920365862270498,-0.0026962965523872574,0.008593655466066824,0.0018665404973652756,-0.00658509645895555,-0.01985617981317443,-0.004419362352227391,-0.019661709462235808
2015-06-03,0.0012302446119440745,0.012909683360482135,-0.007659383222943882,-0.0010246379733028642,0.0024159398561948552,0.024559232175717476,-0.0014931663143888147,-0.01099885666948937,0.0025736219652755413,-0.0004226987450158389
2015-06-04,-0.005857881408171023,-0.013397050275472664,-0.01308710774243931,-0.00943392181079967,-0.006504195915225708,-0.004741986598064205,-0.010514013954527899,0.017812811302319376,-0.012406423354541639,-0.029161838204635086
2015-06-05,-0.005503858673121475,-0.00893059519904854,0.018315807958101185,-0.004833262188019265,-0.003922893105150194,0.0010963237198320947,-0.004756169243402706,0.0076661983256943985,0.013008689596127656,-0.0052352656082654435
2015-06-08,-0.006628667283820311,-0.00811342514389438,-0.03668464131944275,-0.007401115480310473,-0.011070474714819839,-0.01805832185743831,-0.008926260079804715,-0.023177758185499598,0.028294672033666528,-0.009229146636284224
2015-06-09,-0.0029778222993241043,0.0046644732113107,0.011333080286009777,-0.0014295928095944335,-0.0024318515916355588,0.0,-0.0017507904357624787,0.005044819967389962,-0.00113214509669344,0.007916092454044588
2015-06-10,0.011392983038024506,0.012356345908307004,0.018723664356849395,0.008074135528262963,0.019073322785110727,0.018301848551608164,0.02081146302800218,-0.01800147068322528,-0.02092050364232466,0.02166439705044674
2015-06-11,-0.0022528124343977516,0.005094164796486129,-0.006108458174061726,0.002551142310552659,-0.004643297244478305,-0.004024667237893629,-0.003654147563810141,0.010655399273320878,0.0028281472936911066,0.007685483643927731
2015-06-12,-0.011104374439591612,-0.007069303623812147,-0.010762651407806518,-0.0055831704056049135,-0.004683351643284786,-0.003672983492128371,-0.010172182416025367,-0.0275657271700113,-0.0028679764483065502,0.00678297604578188
2015-06-15,-0.0019675316043583687,-0.01464429435721301,0.01868950759095705,-0.006951415889131007,-0.008198441438834848,-0.010108712497675722,-0.01071626916012992,-0.0018962448459484932,-0.0012374338282701012,-0.01747325299907303
2015-06-16,0.005343338978922418,0.008437903938059568,-0.007926856183150513,0.002195390563435656,0.0034378919022472034,0.0043272360119291035,0.007666425924934768,0.01226422601905665,0.010883927745015778,0.013663383439356126
2015-06-17,-0.002353736101733132,0.001286362475161651,-0.00637661789030185,0.0018575414357359069,0.0031701926569416123,0.00896557023615529,0.0030498432351950457,0.011651989138589669,0.028393631742213578,0.0008480854303924458
2015-06-18,0.004545662730311921,0.02670825222184991,0.016285723408315616,0.018388071139829407,0.017374522206603675,0.013600572106290877,0.016183499462528537,0.01654461352780309,0.005667283729091548,0.0067566559698057655
2015-06-19,-0.010059961320834502,-0.010225263170542422,-0.0007694464299770648,-0.00868040641107232,0.002406472079852495,-0.004836080511451418,-0.013359628880129027,-0.0031953018866351865,0.002364655052021524,-0.015267539962039984
2015-06-22,0.007946283539278901,0.003145077468608174,0.0027253460604358135,0.0017891619255528443,0.003866781501362327,0.026667972646186054,0.002816205282820078,-0.004124452052834612,-0.010415685822857295,0.01862898581963334
2015-06-23,-0.004555302898200486,0.021989311417397437,-0.011511947864208548,-0.0032039228311822165,0.006606975772091615,0.03638458485044368,-0.006945902836715992,-0.02604757661008728,0.029881379086844274,0.0037680759362054466
2015-06-24,0.008465754665205674,-0.011614518831298546,-0.011860605646953508,-0.006628812151817248,-0.008592167881542717,0.011089805719327427,-0.005898576123021424,-0.009945327942861433,-0.009383820283772002,-0.0012546265526377108
2015-06-25,-0.0047730655185900086,-0.0016800538374842117,-0.00530082617476958,-0.004284700675548958,-0.0011107283145004707,-0.00995247415793008,0.0002192700463512124,0.007586647709662269,0.01355925805276423,0.0075033010865979905
2015-06-26,-0.005899366067643623,-0.0045547095123684034,-0.029742114134339453,0.0014302743797001047,-0.008802711427277395,0.0003408513616371617,-0.00858023955650673,-0.02052090012906321,-0.006344692767190736,-0.018864503736303457
2015-06-29,-0.01766987757972627,-0.018987650467357564,-0.02350737466353031,-0.023621247688179116,-0.021585256493032334,-0.025431284599384457,-0.01985967929105248,-0.030350079572623243,-0.019164806231762376,-0.023057040747434424
2015-06-30,0.0072009250632303345,0.009792319313729854,0.006944823759977954,-0.0007319751455280968,-0.002237957574430576,-0.0003499010671858014,-0.0049709133853876805,-0.0004973456582216938,0.023535842676817006,0.014637811974809912
2015-07-01,0.009284648796445603,0.007573314318589781,0.019149382221636833,0.007368441591880855,0.0060184362940868385,0.013204022252991785,0.006771966857466562,0.014317923361046528,0.0033121051692337686,0.00964120403109911
2015-07-02,-0.0012643371965357004,0.0007313792115561281,0.015669798389883922,-0.0021441330784990956,0.00740845858080927,0.004362732619146833,-0.001125365236344987,0.0009798315881636953,0.03959218179886062,0.009548710253459226
2015-07-06,-0.0034860729612849655,-0.0038226041830913536,-0.025310425410846514,-0.0020562785699725374,-0.003147514213170204,0.0029742094275599772,-0.00022534444929078084,-0.01231830043588298,-0.0010718486621202723,-0.009112713829540427
2015-07-07,-0.002463369869215523,0.0015582933786275465,-0.01018587607995962,0.012812939704695098,0.00805002014714966,-0.003776421006922229,-0.0020294914825722964,-0.019019634621495456,-0.043249982663632607,0.0008712072716434257
2015-07-08,-0.025136300911850658,-0.016204958549212684,-0.036724575258341545,-0.0094802996104442,-0.015260452065921819,-0.018164565867671484,-0.0013554857704528036,-0.007099526349911488,-0.04943247714978346,-0.03231069107980348
2015-07-09,-0.020607456542191975,0.01085540993917057,-0.026670173265569773,0.007508623769125049,0.005431075468716511,0.0026817986567678935,0.0063094108336519215,-0.012288816557890877,0.011542844689962467,-0.00045014770953030715
2015-07-10,0.026383334246471477,0.02077765950262371,0.04055233059204725,0.00986739816253144,0.020822718741644364,0.0238175032892551,0.0020189776826627466,0.017365116044649114,0.004757516993591066,0.01562892483062113
2015-07-13,0.01912166421537181,0.02682897612278171,-0.00509599791915644,0.009109951027589986,0.027700852027606998,0.024151611167745942,0.020633677662211546,0.006560792753929431,0.011547946093778832,0.012767184408174499
2015-07-14,-0.00039792249391694856,0.021713079555152615,0.023864990181488455,0.0002219666728517538,0.021542247792730024,-0.0046723549491267695,0.001754918808136823,0.0005027264981764722,0.01322461194395776,-0.002628554576508719
2015-07-15,0.009586655613069163,-0.009452349965458767,-0.004393761064679753,0.009554384928306436,-0.00037673829384236174,0.0008916611780154403,0.0030640544190443917,-0.007063519252105756,-0.009493350092744896,-0.010581775404224602
